"player_id","team_id","position_id"
"812","3","2"
"869","14","2"
"362","14","2"
"683","28","1"
"648","15","1"
"572","15","1"
"774","10","2"
"537","14","1"
"63","4","1"
"383","1","2"
"543","23","2"
"527","22","2"
"38","25","2"
"262","16","2"
"417","23","2"
"58","8","2"
"584","10","2"
"81","14","1"
"47","30","2"
"323","11","1"
"749","28","2"
"609","21","2"
"383","14","1"
"90","14","1"
"459","33","3"
"622","14","2"
"118","30","3"
"759","5","3"
"820","16","1"
"518","17","1"
"278","13","3"
"399","25","1"
"523","34","1"
"533","10","1"
"112","29","2"
"781","21","3"
"607","25","2"
"797","19","1"
"650","11","1"
"455","29","2"
"315","1","3"
"488","14","1"
"696","34","2"
"164","33","3"
"961","34","1"
"489","26","2"
"441","29","1"
"84","15","3"
"25","11","2"
"480","6","2"
"516","13","1"
"769","20","3"
"584","14","2"
"521","16","2"
"535","32","2"
"756","20","2"
"826","9","3"
"587","31","2"
"747","31","2"
"375","23","2"
"101","13","1"
"476","34","3"
"701","14","2"
"540","26","1"
"355","8","3"
"339","6","3"
"310","15","2"
"358","14","1"
"646","14","1"
"79","14","2"
"734","24","1"
"947","6","2"
"788","14","1"
"249","1","3"
"665","14","1"
"987","13","1"
"514","9","2"
"571","31","2"
"831","14","1"
"492","17","1"
"756","32","2"
"727","1","2"
"1040","33","1"
"927","22","2"
"635","8","2"
"475","21","2"
"421","27","2"
"32","11","2"
"737","6","2"
"562","3","2"
"137","14","2"
"156","14","1"
"815","2","2"
"261","11","2"
"731","34","2"
"391","10","1"
"823","11","3"
"752","11","2"
"589","6","2"
"162","14","2"
"911","14","2"
"872","3","1"
"841","3","1"
"689","14","2"
"210","23","2"
"1016","5","1"
"604","13","2"
"1026","10","2"
"695","32","1"
"625","33","1"
"405","31","1"
"517","25","1"
"248","9","2"
"627","14","1"
"401","17","3"
"458","32","2"
"884","18","3"
"694","7","2"
"86","32","1"
"496","14","1"
"768","18","2"
"357","21","3"
"303","22","1"
"5","15","1"
"537","2","1"
"883","19","1"
"625","1","1"
"726","9","2"
"668","5","2"
"200","8","2"
"826","28","3"
"809","23","2"
"552","20","1"
"61","27","1"
"627","24","1"
"827","32","2"
"877","33","1"
"629","4","2"
"532","32","1"
"561","10","2"
"866","30","2"
"116","29","2"
"837","31","2"
"708","14","2"
"631","14","3"
"591","29","1"
"764","28","1"
"796","14","2"
"571","14","1"
"401","28","2"
"474","14","2"
"608","7","2"
"159","21","2"
"312","25","2"
"83","3","2"
"585","5","2"
"663","9","1"
"20","3","2"
"667","14","3"
"540","16","1"
"828","1","2"
"759","9","3"
"24","26","1"
"61","3","1"
"140","14","2"
"788","14","2"
"519","13","1"
"396","23","2"
"699","32","1"
"660","7","1"
"608","14","2"
"715","14","2"
"638","11","3"
"664","27","3"
"895","13","1"
"208","21","3"
"854","2","2"
"233","7","1"
"481","8","2"
"465","17","2"
"479","5","2"
"628","7","2"
"155","28","2"
"655","10","3"
"141","1","2"
"798","11","1"
"731","1","2"
"759","17","2"
"807","6","3"
"209","5","1"
"663","14","1"
"149","22","1"
"593","12","2"
"1045","21","2"
"742","27","1"
"509","31","1"
"751","32","2"
"391","14","1"
"940","22","1"
"39","24","2"
"709","19","1"
"142","14","3"
"596","30","1"
"724","29","1"
"401","19","2"
"800","31","2"
"732","8","1"
"421","9","2"
"105","15","3"
"885","25","1"
"613","10","1"
"293","13","3"
"557","31","2"
"681","20","2"
"746","23","1"
"230","32","1"
"406","14","1"
"681","2","2"
"475","7","2"
"233","25","1"
"680","15","3"
"653","3","2"
"954","6","2"
"131","17","1"
"990","14","2"
"783","17","2"
"279","16","3"
"468","6","3"
"35","5","1"
"205","30","3"
"112","27","2"
"883","6","2"
"697","3","2"
"594","22","2"
"158","20","3"
"636","11","1"
"423","21","2"
"830","11","1"
"109","7","1"
"528","31","3"
"623","16","2"
"788","16","2"
"172","5","2"
"106","3","2"
"223","4","2"
"831","7","1"
"173","22","2"
"981","10","1"
"276","33","1"
"599","8","2"
"817","34","1"
"170","28","1"
"694","6","2"
"636","29","2"
"388","23","2"
"461","6","3"
"465","14","2"
"733","28","1"
"148","13","2"
"270","28","3"
"296","31","1"
"640","10","3"
"580","8","1"
"719","33","2"
"712","14","1"
"79","1","2"
"110","17","1"
"699","25","1"
"873","16","2"
"659","14","2"
"110","14","1"
"20","17","2"
"985","34","2"
"352","16","1"
"309","2","1"
"760","16","3"
"564","22","2"
"49","3","3"
"676","31","2"
"489","33","2"
"863","11","2"
"468","10","2"
"863","14","2"
"403","16","2"
"879","20","2"
"660","5","1"
"221","10","1"
"426","7","3"
"832","26","2"
"527","13","2"
"699","14","1"
"258","24","1"
"861","17","2"
"585","12","2"
"403","2","1"
"385","17","1"
"973","2","2"
"752","6","2"
"575","29","1"
"80","29","1"
"234","1","3"
"878","18","3"
"636","19","1"
"423","25","2"
"424","4","1"
"998","5","2"
"194","3","2"
"378","14","2"
"526","1","1"
"133","23","1"
"960","21","3"
"404","14","2"
"75","21","1"
"11","13","2"
"759","17","3"
"264","23","1"
"399","30","1"
"23","3","3"
"622","27","2"
"935","1","1"
"1043","10","2"
"495","29","1"
"145","7","1"
"555","11","1"
"491","4","2"
"483","12","1"
"543","33","2"
"1034","9","2"
"636","33","2"
"674","31","1"
"25","32","2"
"668","21","3"
"80","14","1"
"709","30","1"
"585","26","2"
"305","2","2"
"967","18","3"
"255","2","3"
"904","14","2"
"578","29","1"
"901","28","1"
"167","25","3"
"33","6","1"
"550","8","1"
"138","14","1"
"74","21","2"
"589","6","1"
"601","34","1"
"233","7","2"
"474","1","3"
"216","14","1"
"382","23","2"
"915","28","1"
"577","14","3"
"565","32","3"
"472","12","3"
"581","7","1"
"613","16","1"
"114","3","1"
"882","29","1"
"801","26","3"
"554","28","1"
"768","20","2"
"683","20","1"
"452","21","1"
"356","25","2"
"107","11","1"
"867","13","1"
"569","9","3"
"782","34","3"
"734","26","1"
"716","3","1"
"272","3","1"
"316","1","1"
"861","27","2"
"32","11","1"
"273","31","2"
"271","10","2"
"864","5","1"
"883","19","2"
"766","8","2"
"883","11","2"
"569","14","3"
"739","31","1"
"378","21","1"
"593","4","2"
"510","24","3"
"840","27","1"
"668","5","3"
"863","3","2"
"612","25","1"
"259","25","3"
"35","14","1"
"400","10","2"
"248","9","1"
"528","31","2"
"914","5","3"
"838","28","3"
"845","14","1"
"760","30","3"
"415","8","1"
"807","5","2"
"911","28","2"
"741","12","1"
"317","27","1"
"757","11","1"
"54","17","2"
"789","8","2"
"643","16","1"
"133","23","2"
"574","14","2"
"543","16","2"
"691","3","3"
"327","13","2"
"417","14","2"
"768","8","1"
"152","31","1"
"938","19","3"
"503","32","3"
"142","18","3"
"934","14","2"
"752","8","2"
"987","6","1"
"756","14","2"
"508","31","3"
"837","5","2"
"946","15","2"
"923","14","2"
"972","34","1"
"54","14","1"
"764","7","1"
"559","4","2"
"900","25","2"
"937","14","1"
"793","4","2"
"424","11","1"
"534","20","2"
"144","2","2"
"333","14","3"
"564","9","3"
"130","34","3"
"765","17","2"
"122","10","2"
"356","16","3"
"856","32","1"
"1","23","2"
"741","15","1"
"303","11","1"
"759","5","2"
"404","29","3"
"609","7","1"
"765","8","2"
"878","6","3"
"978","11","2"
"63","1","1"
"693","31","2"
"418","5","2"
"662","8","3"
"691","16","3"
"1003","25","1"
"14","30","2"
"712","7","1"
"158","22","2"
"474","1","2"
"684","21","1"
"232","32","1"
"71","34","2"
"142","33","3"
"118","22","3"
"861","33","2"
"802","2","2"
"67","25","1"
"594","22","1"
"177","9","1"
"376","2","1"
"297","13","3"
"733","17","2"
"770","12","1"
"663","4","1"
"659","29","2"
"145","14","1"
"253","24","1"
"262","10","2"
"560","5","2"
"647","23","3"
"1033","19","1"
"738","17","1"
"609","14","1"
"807","25","2"
"189","16","2"
"733","33","1"
"893","11","1"
"766","8","1"
"896","19","2"
"878","13","2"
"944","14","1"
"657","31","1"
"511","20","2"
"103","33","2"
"605","8","1"
"437","17","1"
"913","33","1"
"293","17","3"
"178","23","1"
"997","20","2"
"696","9","2"
"747","5","2"
"1031","14","2"
"406","12","2"
"58","17","2"
"845","22","1"
"407","21","1"
"291","8","2"
"870","28","1"
"514","14","3"
"564","31","2"
"726","2","2"
"188","33","2"
"577","14","2"
"264","14","1"
"631","1","3"
"782","32","3"
"429","2","1"
"112","14","2"
"208","21","2"
"515","6","1"
"964","5","3"
"461","25","3"
"150","30","2"
"475","17","1"
"447","15","3"
"809","23","3"
"632","9","1"
"675","26","2"
"150","30","1"
"496","7","1"
"520","10","2"
"342","16","3"
"262","25","2"
"831","31","1"
"616","15","2"
"514","18","3"
"499","12","1"
"619","33","2"
"821","8","1"
"919","26","2"
"889","28","1"
"628","3","2"
"473","4","3"
"962","3","3"
"55","5","3"
"153","25","2"
"628","7","1"
"79","29","2"
"768","20","1"
"637","12","1"
"169","23","2"
"401","12","3"
"683","25","1"
"194","17","2"
"626","14","1"
"766","6","1"
"515","2","1"
"1037","14","2"
"404","5","3"
"531","8","1"
"980","7","2"
"240","22","1"
"501","25","1"
"890","11","1"
"174","29","2"
"131","16","2"
"424","14","1"
"223","24","2"
"651","29","1"
"925","7","1"
"61","14","2"
"977","29","2"
"339","6","2"
"508","14","2"
"830","33","1"
"613","7","1"
"248","2","2"
"789","8","1"
"569","10","3"
"491","16","1"
"97","15","1"
"226","6","3"
"169","14","2"
"461","29","2"
"410","3","1"
"791","22","1"
"932","14","3"
"299","34","1"
"362","6","3"
"118","5","3"
"308","34","2"
"1024","23","2"
"10","29","2"
"47","24","2"
"153","14","3"
"689","10","2"
"147","14","1"
"426","5","3"
"628","14","2"
"909","14","1"
"412","8","2"
"689","8","2"
"230","8","1"
"838","28","2"
"636","29","1"
"499","14","1"
"694","6","3"
"766","2","1"
"948","16","1"
"342","13","3"
"220","23","1"
"894","8","2"
"157","29","3"
"687","10","1"
"248","10","1"
"601","11","1"
"11","7","2"
"24","34","1"
"422","27","2"
"490","12","1"
"440","25","2"
"112","11","2"
"230","33","2"
"478","21","1"
"23","2","3"
"150","1","1"
"374","7","1"
"5","14","1"
"971","23","2"
"474","10","3"
"514","25","2"
"308","16","3"
"699","32","2"
"742","31","1"
"576","13","2"
"230","32","2"
"552","25","1"
"471","20","3"
"327","14","2"
"836","13","1"
"675","14","2"
"244","26","2"
"681","2","3"
"435","14","1"
"922","21","1"
"534","30","2"
"560","5","1"
"7","11","3"
"483","14","2"
"846","26","3"
"226","21","2"
"158","2","2"
"747","22","2"
"296","20","1"
"502","25","1"
"61","27","2"
"63","15","1"
"329","13","2"
"539","28","2"
"412","25","2"
"768","6","1"
"875","6","3"
"203","6","3"
"555","12","1"
"481","10","2"
"942","4","2"
"554","31","1"
"135","14","1"
"508","10","3"
"390","10","1"
"320","9","2"
"209","31","1"
"688","33","1"
"249","29","3"
"702","21","2"
"678","16","3"
"55","10","3"
"24","23","1"
"694","30","3"
"781","15","3"
"1041","18","1"
"778","13","1"
"571","31","1"
"223","24","3"
"620","5","3"
"617","22","2"
"1032","31","2"
"83","15","2"
"460","12","1"
"58","33","2"
"110","5","1"
"562","4","2"
"809","31","2"
"460","16","1"
"465","31","2"
"466","8","2"
"394","22","1"
"266","24","1"
"925","14","1"
"442","4","2"
"531","14","1"
"657","25","1"
"543","14","2"
"126","8","1"
"629","21","2"
"63","2","1"
"660","6","1"
"902","34","2"
"242","33","3"
"560","27","1"
"894","9","2"
"623","17","2"
"483","30","2"
"919","28","2"
"519","10","1"
"812","9","2"
"689","20","2"
"828","14","2"
"578","14","1"
"577","10","2"
"838","14","2"
"167","17","3"
"311","3","2"
"768","5","1"
"195","22","1"
"390","24","1"
"210","16","2"
"475","17","2"
"487","14","1"
"264","13","1"
"678","5","3"
"406","4","1"
"448","27","1"
"542","8","2"
"635","25","2"
"713","27","2"
"983","14","1"
"732","20","1"
"156","12","1"
"811","9","3"
"820","16","2"
"641","14","2"
"117","20","2"
"475","8","1"
"625","14","1"
"572","3","1"
"222","13","1"
"531","14","2"
"198","31","1"
"941","3","1"
"742","3","1"
"631","15","2"
"495","7","1"
"160","4","2"
"544","17","3"
"750","25","2"
"80","30","2"
"900","14","2"
"686","29","1"
"489","14","3"
"667","32","3"
"572","14","1"
"333","16","3"
"258","28","1"
"1028","28","1"
"114","29","1"
"834","5","2"
"894","8","1"
"578","8","1"
"167","25","2"
"71","25","1"
"962","27","3"
"641","19","2"
"801","7","3"
"868","10","2"
"264","10","1"
"705","15","1"
"523","25","1"
"891","10","2"
"474","14","3"
"531","3","2"
"347","15","2"
"71","14","1"
"117","14","2"
"120","9","1"
"406","14","2"
"460","14","1"
"621","2","1"
"355","14","2"
"570","15","1"
"488","15","1"
"527","14","2"
"932","6","3"
"771","25","1"
"333","16","2"
"945","5","3"
"885","21","1"
"538","12","3"
"49","20","3"
"220","14","1"
"861","33","1"
"253","23","1"
"558","31","1"
"928","22","2"
"916","3","1"
"174","30","2"
"678","11","3"
"506","13","1"
"474","29","2"
"636","31","1"
"201","31","2"
"675","16","2"
"312","14","2"
"698","26","1"
"7","22","2"
"989","6","3"
"38","27","2"
"248","14","2"
"66","6","2"
"134","34","2"
"48","27","2"
"1023","11","3"
"493","5","1"
"630","3","2"
"555","19","1"
"659","27","2"
"621","28","1"
"83","14","2"
"459","12","3"
"667","28","3"
"580","4","1"
"24","2","1"
"791","27","1"
"955","14","1"
"33","16","1"
"140","14","1"
"402","3","2"
"465","7","2"
"476","32","3"
"487","12","1"
"735","25","1"
"897","28","2"
"649","26","3"
"876","27","2"
"173","14","2"
"59","6","1"
"557","8","2"
"783","30","2"
"609","14","2"
"1042","29","1"
"535","29","1"
"636","16","2"
"613","14","1"
"519","4","2"
"174","14","2"
"731","14","2"
"153","14","2"
"918","16","2"
"112","26","2"
"255","23","3"
"743","12","3"
"737","25","2"
"311","34","2"
"909","17","1"
"355","1","2"
"81","2","1"
"968","18","2"
"896","7","2"
"692","14","2"
"476","22","3"
"490","29","1"
"888","9","2"
"704","11","3"
"622","27","3"
"239","7","3"
"565","29","2"
"549","14","1"
"205","20","3"
"669","13","2"
"255","1","2"
"326","28","3"
"203","9","2"
"715","23","2"
"807","5","3"
"376","14","1"
"224","10","2"
"679","33","2"
"535","1","2"
"254","13","1"
"705","3","1"
"1025","4","2"
"198","2","1"
"1029","18","1"
"549","2","1"
"915","17","1"
"644","3","1"
"759","9","2"
"80","30","1"
"39","2","1"
"599","21","2"
"77","2","1"
"400","10","1"
"421","26","3"
"390","16","1"
"562","21","2"
"267","17","1"
"61","14","1"
"401","28","3"
"428","21","3"
"628","12","2"
"335","30","2"
"799","34","2"
"543","13","2"
"788","22","2"
"67","27","1"
"533","25","1"
"293","5","3"
"828","17","2"
"969","10","1"
"263","8","2"
"222","2","1"
"801","23","3"
"781","19","3"
"196","34","1"
"796","32","2"
"660","12","1"
"795","16","1"
"968","17","2"
"401","30","2"
"594","15","1"
"513","20","1"
"887","22","1"
"743","21","3"
"760","19","3"
"613","15","1"
"943","5","3"
"501","12","1"
"2","14","2"
"819","14","2"
"401","30","3"
"706","30","1"
"733","28","2"
"86","29","1"
"153","30","3"
"31","1","1"
"315","14","3"
"621","14","1"
"265","11","1"
"221","32","2"
"628","1","2"
"726","34","2"
"684","20","1"
"660","2","1"
"668","14","3"
"628","12","1"
"495","18","1"
"768","14","1"
"230","14","2"
"661","20","3"
"961","9","2"
"179","11","2"
"254","28","1"
"636","14","2"
"757","31","1"
"705","3","2"
"572","25","1"
"351","30","1"
"710","26","3"
"324","14","1"
"767","3","2"
"847","16","1"
"5","30","1"
"5","28","1"
"21","1","2"
"797","32","1"
"600","22","3"
"543","22","2"
"639","10","1"
"56","33","2"
"822","8","1"
"153","25","3"
"556","4","2"
"185","29","1"
"903","15","2"
"789","18","2"
"815","8","2"
"347","21","2"
"749","7","2"
"526","4","1"
"242","14","3"
"224","13","2"
"849","20","2"
"648","1","1"
"540","17","1"
"837","26","2"
"192","30","1"
"989","6","2"
"550","8","2"
"31","14","1"
"502","4","2"
"282","29","2"
"240","21","1"
"622","6","2"
"798","17","1"
"581","30","1"
"579","28","1"
"131","25","2"
"764","14","1"
"646","29","1"
"3","23","3"
"252","15","2"
"67","31","1"
"879","13","2"
"672","31","1"
"742","28","1"
"856","14","1"
"667","13","3"
"194","17","3"
"514","9","3"
"86","14","1"
"258","14","1"
"767","3","1"
"356","14","2"
"461","13","3"
"965","26","2"
"122","32","2"
"2","28","2"
"415","16","1"
"760","14","3"
"721","5","3"
"1039","7","1"
"562","8","2"
"963","10","2"
"324","30","1"
"407","1","1"
"411","4","1"
"560","4","2"
"83","27","2"
"766","2","2"
"350","14","2"
"473","14","3"
"824","31","2"
"757","5","2"
"643","20","1"
"436","24","1"
"248","2","1"
"6","3","3"
"682","20","1"
"694","30","2"
"406","24","1"
"210","34","2"
"781","14","3"
"658","7","1"
"30","5","2"
"519","7","2"
"857","27","2"
"230","8","2"
"370","16","1"
"607","14","2"
"142","14","2"
"84","15","2"
"514","25","3"
"325","33","1"
"61","3","2"
"1009","15","1"
"989","13","2"
"488","25","1"
"349","19","1"
"1019","22","3"
"1015","14","3"
"608","15","2"
"538","3","3"
"759","14","2"
"733","17","1"
"114","27","1"
"621","12","1"
"374","14","1"
"488","29","1"
"480","7","2"
"701","7","2"
"262","14","2"
"834","13","2"
"461","13","2"
"642","30","2"
"590","30","3"
"608","23","2"
"524","22","1"
"699","14","2"
"100","11","1"
"80","25","1"
"489","22","3"
"565","1","2"
"564","22","3"
"630","3","3"
"613","9","1"
"476","14","3"
"421","26","2"
"862","32","2"
"956","31","2"
"575","16","1"
"706","26","1"
"583","18","1"
"582","25","3"
"775","12","3"
"490","28","1"
"514","18","2"
"633","29","3"
"803","15","3"
"631","14","2"
"839","26","1"
"593","5","2"
"944","18","1"
"431","16","1"
"105","15","2"
"689","28","2"
"80","14","2"
"368","20","2"
"1033","21","1"
"203","9","3"
"925","28","1"
"140","12","2"
"39","19","1"
"518","30","1"
"73","2","2"
"989","14","2"
"727","16","2"
"41","9","2"
"162","23","2"
"618","28","2"
"705","15","2"
"115","12","3"
"389","14","2"
"511","27","2"
"967","18","2"
"678","17","3"
"406","7","1"
"675","3","2"
"633","15","3"
"496","33","1"
"628","14","1"
"691","15","3"
"358","19","2"
"885","6","2"
"311","25","2"
"216","8","1"
"496","8","1"
"421","9","3"
"469","2","2"
"430","21","1"
"47","26","2"
"993","21","3"
"905","25","3"
"826","14","3"
"254","8","1"
"147","8","1"
"663","10","1"
"715","33","2"
"660","23","1"
"90","33","1"
"749","17","2"
"574","16","2"
"556","14","1"
"230","14","1"
"508","16","3"
"492","25","1"
"415","3","1"
"333","24","3"
"31","11","1"
"49","20","2"
"144","2","3"
"117","21","2"
"633","14","3"
"363","21","1"
"748","29","2"
"708","7","2"
"975","7","1"
"399","12","1"
"561","16","3"
"14","12","2"
"304","9","2"
"755","27","2"
"826","5","3"
"660","14","1"
"990","28","2"
"278","17","3"
"216","21","1"
"324","6","1"
"519","14","2"
"824","14","2"
"662","10","3"
"98","23","2"
"1044","15","1"
"135","8","1"
"754","28","2"
"543","21","2"
"361","28","3"
"739","14","1"
"502","6","2"
"540","14","1"
"77","31","1"
"583","10","1"
"958","7","1"
"560","4","1"
"210","30","2"
"338","30","1"
"296","30","1"
"827","14","2"
"138","16","1"
"785","3","2"
"704","11","2"
"677","9","2"
"827","2","2"
"793","14","2"
"483","20","1"
"952","18","1"
"920","22","2"
"502","18","2"
"571","14","2"
"346","29","2"
"925","10","1"
"895","18","1"
"71","7","1"
"1015","6","3"
"490","14","1"
"465","20","2"
"383","1","1"
"29","13","1"
"63","3","1"
"362","13","2"
"702","28","2"
"413","15","1"
"696","21","2"
"631","10","2"
"514","6","3"
"39","22","2"
"491","10","1"
"873","34","2"
"819","26","2"
"145","28","1"
"461","18","3"
"421","15","2"
"648","11","1"
"479","14","2"
"123","21","1"
"499","1","1"
"236","25","2"
"747","2","2"
"33","14","1"
"556","27","2"
"12","31","1"
"502","32","2"
"317","27","2"
"256","11","2"
"206","23","2"
"841","23","1"
"823","3","3"
"426","16","2"
"888","5","2"
"899","20","2"
"631","15","3"
"699","25","2"
"285","13","1"
"560","33","1"
"690","11","2"
"1031","18","2"
"632","14","1"
"474","10","2"
"472","14","3"
"626","16","1"
"659","6","2"
"600","22","2"
"129","14","1"
"630","21","3"
"389","29","1"
"202","33","1"
"858","26","1"
"933","14","1"
"740","27","1"
"882","31","1"
"822","2","1"
"105","12","2"
"179","30","2"
"746","14","1"
"181","9","1"
"838","11","2"
"426","5","2"
"952","14","1"
"671","4","3"
"413","14","1"
"446","8","1"
"210","31","2"
"132","27","1"
"608","13","2"
"708","32","2"
"495","20","1"
"261","11","3"
"1033","13","2"
"912","31","2"
"574","1","2"
"648","17","1"
"636","11","2"
"630","14","2"
"772","17","3"
"374","12","1"
"811","14","3"
"776","6","3"
"390","17","1"
"512","4","2"
"766","18","2"
"685","17","1"
"258","29","1"
"749","27","2"
"571","12","2"
"813","27","2"
"43","22","2"
"578","15","1"
"813","1","2"
"535","1","1"
"838","3","2"
"499","17","1"
"403","16","1"
"534","14","2"
"557","11","2"
"221","32","1"
"970","16","1"
"660","1","1"
"517","14","1"
"712","17","1"
"79","21","2"
"121","10","1"
"360","2","2"
"947","14","2"
"404","31","3"
"167","14","2"
"264","30","1"
"466","27","2"
"388","9","1"
"809","30","2"
"630","21","2"
"461","5","3"
"49","3","2"
"493","4","1"
"508","7","2"
"386","9","1"
"806","31","2"
"503","27","3"
"312","17","2"
"293","1","3"
"424","6","1"
"441","5","1"
"1035","14","1"
"553","11","1"
"255","14","2"
"11","11","2"
"479","15","2"
"453","9","2"
"814","17","1"
"35","5","2"
"14","19","2"
"194","1","3"
"103","33","3"
"491","2","1"
"614","7","2"
"609","7","2"
"746","25","1"
"230","9","2"
"879","7","2"
"1006","10","2"
"453","33","2"
"520","32","2"
"61","13","2"
"417","19","2"
"708","4","2"
"599","28","3"
"538","3","2"
"121","16","1"
"998","14","2"
"552","33","1"
"292","23","2"
"346","13","2"
"842","32","3"
"594","31","1"
"115","12","2"
"113","5","1"
"193","14","1"
"631","10","3"
"649","14","3"
"399","23","1"
"805","5","1"
"854","34","2"
"546","3","3"
"467","26","3"
"797","17","1"
"540","27","1"
"315","10","3"
"610","6","2"
"694","7","3"
"873","26","2"
"874","4","2"
"550","7","1"
"666","7","2"
"593","10","2"
"731","15","2"
"723","27","1"
"87","13","3"
"505","31","2"
"490","32","1"
"272","21","1"
"204","17","1"
"749","14","2"
"122","14","2"
"514","17","3"
"266","5","1"
"450","9","2"
"692","34","2"
"756","18","2"
"697","21","2"
"478","14","1"
"483","20","2"
"768","5","2"
"617","22","3"
"260","22","2"
"799","16","2"
"793","7","2"
"778","20","1"
"24","4","1"
"557","14","2"
"126","34","1"
"555","14","1"
"489","33","3"
"499","11","1"
"474","29","3"
"876","6","2"
"742","14","1"
"693","8","2"
"308","34","3"
"636","14","1"
"878","18","2"
"452","9","1"
"464","4","1"
"469","2","1"
"545","27","3"
"766","6","2"
"636","27","1"
"377","28","1"
"223","4","3"
"1008","18","1"
"202","33","2"
"668","14","2"
"299","16","2"
"767","28","1"
"35","20","2"
"12","13","1"
"792","20","1"
"1023","11","2"
"606","20","1"
"262","34","2"
"442","22","2"
"66","6","1"
"720","10","3"
"44","3","1"
"658","14","1"
"269","8","3"
"941","14","1"
"245","14","1"
"180","3","2"
"131","7","1"
"399","5","1"
"666","29","2"
"107","11","2"
"880","3","3"
"225","6","2"
"994","6","1"
"514","17","2"
"189","16","3"
"900","19","2"
"38","16","2"
"11","12","2"
"406","7","2"
"481","21","2"
"809","30","3"
"518","34","1"
"208","14","3"
"230","9","1"
"79","9","2"
"644","14","1"
"609","22","1"
"509","26","1"
"770","12","2"
"741","21","1"
"892","29","1"
"61","1","2"
"847","29","1"
"75","28","1"
"197","12","1"
"804","25","1"
"337","31","3"
"865","9","2"
"854","34","1"
"292","14","2"
"465","17","1"
"577","5","3"
"184","16","2"
"478","6","1"
"629","24","2"
"775","1","3"
"482","13","2"
"835","13","1"
"593","27","2"
"153","10","3"
"607","4","2"
"575","28","1"
"594","3","2"
"792","31","1"
"331","14","3"
"432","24","2"
"156","15","1"
"455","3","2"
"32","24","2"
"598","2","3"
"180","3","3"
"740","26","1"
"479","20","2"
"229","21","2"
"349","7","1"
"71","14","2"
"383","31","2"
"299","34","2"
"492","17","2"
"32","24","1"
"122","2","2"
